state,county,NAME,Doctorate degree ,Professional school degree,Masters degree,Bachelors degree,population_size
48,375,"Potter County, Texas",407,672,2386,7810,75714
48,405,"San Augustine County, Texas",20,24,276,533,6096
48,417,"Shackelford County, Texas",17,5,160,501,2239
48,427,"Starr County, Texas",86,98,794,2537,35597
48,461,"Upton County, Texas",0,7,76,151,2430
48,049,"Brown County, Texas",227,120,1039,3605,26066
48,191,"Hall County, Texas",5,0,97,229,2080
48,159,"Franklin County, Texas",26,20,493,1399,7289
48,163,"Frio County, Texas",116,57,253,481,12449
48,281,"Lampasas County, Texas",63,134,846,1882,14700
50,019,"Orleans County, Vermont",112,249,1238,2657,19765
50,013,"Grand Isle County, Vermont",98,163,602,1233,5271
50,007,"Chittenden County, Vermont",2895,4058,15495,32532,107125
50,015,"Lamoille County, Vermont",257,374,2156,4005,17779
50,011,"Franklin County, Vermont",313,353,2103,5485,34316
50,005,"Caledonia County, Vermont",255,427,1750,3825,21556
50,025,"Windham County, Vermont",590,722,3945,6853,31812
50,003,"Bennington County, Vermont",432,624,2521,5650,25485
50,001,"Addison County, Vermont",717,586,2759,6006,25420
50,009,"Essex County, Vermont",26,43,251,446,4733
35,015,"Eddy County, New Mexico",182,128,1995,3733,37245
35,033,"Mora County, New Mexico",98,0,77,212,3518
35,045,"San Juan County, New Mexico",471,641,3967,7114,81566
28,009,"Benton County, Mississippi",1,91,228,337,5693
28,037,"Franklin County, Mississippi",10,46,139,442,5302
28,027,"Coahoma County, Mississippi",53,120,702,1501,14443
28,061,"Jasper County, Mississippi",8,203,356,1145,11355
28,067,"Jones County, Mississippi",220,621,3062,5431,44927
28,147,"Walthall County, Mississippi",9,178,475,735,9704
28,095,"Monroe County, Mississippi",73,188,1194,2689,24762
28,115,"Pontotoc County, Mississippi",217,188,983,2333,20593
28,051,"Holmes County, Mississippi",37,66,271,743,10976
28,005,"Amite County, Mississippi",22,63,366,683,9026
28,089,"Madison County, Mississippi",1682,2996,8869,19882,69053
28,013,"Calhoun County, Mississippi",43,24,469,627,9866
28,091,"Marion County, Mississippi",73,134,546,1338,16966
28,141,"Tishomingo County, Mississippi",52,38,453,1010,13647
28,153,"Wayne County, Mississippi",0,145,932,961,13361
28,041,"Greene County, Mississippi",7,57,276,612,9796
28,093,"Marshall County, Mississippi",166,166,549,2493,24464
28,119,"Quitman County, Mississippi",0,19,159,320,4835
28,109,"Pearl River County, Mississippi",163,148,1656,4323,37775
28,079,"Leake County, Mississippi",54,86,487,1475,14719
28,099,"Neshoba County, Mississippi",117,125,516,1397,18584
28,121,"Rankin County, Mississippi",1167,1641,8096,19585,104955
28,151,"Washington County, Mississippi",302,310,1545,3197,29848
28,077,"Lawrence County, Mississippi",78,77,585,763,8550
28,111,"Perry County, Mississippi",0,40,211,627,8182
28,017,"Chickasaw County, Mississippi",9,78,207,1118,11350
28,015,"Carroll County, Mississippi",40,48,174,632,7298
28,039,"George County, Mississippi",94,105,614,1332,15571
28,043,"Grenada County, Mississippi",76,147,850,1973,14282
28,063,"Jefferson County, Mississippi",25,55,313,380,4860
28,101,"Newton County, Mississippi",120,27,491,1610,13696
28,117,"Prentiss County, Mississippi",94,101,529,1371,16934
28,125,"Sharkey County, Mississippi",39,20,124,388,2923
28,019,"Choctaw County, Mississippi",100,54,277,673,5784
28,045,"Hancock County, Mississippi",300,491,2054,4561,33656
28,057,"Itawamba County, Mississippi",10,136,618,1304,15716
28,055,"Issaquena County, Mississippi",0,7,20,8,1110
28,059,"Jackson County, Mississippi",799,1284,5492,12904,97104
28,083,"Leflore County, Mississippi",115,278,926,1971,17803
28,143,"Tunica County, Mississippi",12,135,245,736,6674
28,021,"Claiborne County, Mississippi",73,191,466,519,5208
28,047,"Harrison County, Mississippi",1186,1944,8270,19813,135348
28,075,"Lauderdale County, Mississippi",326,573,3008,6223,51355
28,085,"Lincoln County, Mississippi",270,155,1084,2248,23257
28,127,"Simpson County, Mississippi",21,202,553,2181,18225
28,159,"Winston County, Mississippi",110,69,440,1257,12759
28,007,"Attala County, Mississippi",51,52,455,1152,12286
28,073,"Lamar County, Mississippi",700,916,3630,8755,41056
28,081,"Lee County, Mississippi",529,1218,3255,8772,56439
28,135,"Tallahatchie County, Mississippi",32,49,254,674,9842
28,129,"Smith County, Mississippi",12,41,552,734,10993
28,149,"Warren County, Mississippi",334,385,1852,4479,31420
28,023,"Clarke County, Mississippi",0,107,369,883,10895
28,097,"Montgomery County, Mississippi",52,33,422,881,7182
28,105,"Oktibbeha County, Mississippi",1724,536,3464,5287,25832
50,023,"Washington County, Vermont",837,1517,5299,9810,41750
49,027,"Millard County, Utah",41,39,353,1187,7868
49,045,"Tooele County, Utah",243,300,2303,6644,39152
49,053,"Washington County, Utah",1776,2074,7674,18456,106855
49,025,"Kane County, Utah",41,53,546,951,5325
49,043,"Summit County, Utah",683,1415,3699,9249,27348
49,019,"Grand County, Utah",16,168,590,1205,6911
49,031,"Piute County, Utah",4,7,53,199,1300
49,033,"Rich County, Utah",31,29,59,217,1459
49,051,"Wasatch County, Utah",300,382,1829,5064,18999
49,001,"Beaver County, Utah",51,0,113,643,3829
49,003,"Box Elder County, Utah",171,183,1903,5373,31879
49,021,"Iron County, Utah",561,453,1724,5806,28649
49,039,"Sanpete County, Utah",220,60,856,2562,17676
49,041,"Sevier County, Utah",22,100,671,1647,13214
49,057,"Weber County, Utah",1356,1458,8892,26394,155641
49,037,"San Juan County, Utah",18,132,464,1045,9064
49,035,"Salt Lake County, Utah",11197,16773,63460,162754,714598
49,009,"Daggett County, Utah",0,0,15,39,402
49,055,"Wayne County, Utah",6,0,67,342,1777
49,007,"Carbon County, Utah",115,63,524,1537,13082
49,029,"Morgan County, Utah",102,116,709,1624,6472
49,005,"Cache County, Utah",1783,890,5222,16120,62670
49,023,"Juab County, Utah",44,46,288,634,6343
51,095,"James City County, Virginia",1787,1742,8821,15076,54422
51,167,"Russell County, Virginia",41,66,511,1820,20001
51,173,"Smyth County, Virginia",134,98,921,2139,22499
51,540,"Charlottesville city, Virginia",1956,1803,4879,8041,30356
51,031,"Campbell County, Virginia",286,228,2445,5986,39844
51,087,"Henrico County, Virginia",4180,6540,28751,59750,226964
51,099,"King George County, Virginia",237,84,2114,3811,17363
51,103,"Lancaster County, Virginia",170,457,682,1408,8621
51,105,"Lee County, Virginia",106,81,333,1495,18005
51,115,"Mathews County, Virginia",25,168,335,1401,6919
51,119,"Middlesex County, Virginia",113,125,434,1128,8371
51,149,"Prince George County, Virginia",212,289,1479,4223,26330
51,159,"Richmond County, Virginia",34,19,385,794,6942
51,169,"Scott County, Virginia",29,174,643,1342,16428
51,177,"Spotsylvania County, Virginia",840,1142,8838,17232,88387
51,011,"Appomattox County, Virginia",99,27,665,1528,11114
51,067,"Franklin County, Virginia",289,508,2603,5520,40822
51,097,"King and Queen County, Virginia",79,17,261,877,5222
51,121,"Montgomery County, Virginia",4122,1591,7506,12227,55964
51,127,"New Kent County, Virginia",152,56,1517,2493,15699
51,049,"Cumberland County, Virginia",64,21,454,518,7105
51,051,"Dickenson County, Virginia",22,35,310,798,10850
51,083,"Halifax County, Virginia",92,165,1019,2559,24859
51,107,"Loudoun County, Virginia",5015,6850,53592,90108,253596
51,153,"Prince William County, Virginia",3941,4917,40599,71859,295119
51,175,"Southampton County, Virginia",75,146,624,1587,13213
51,091,"Highland County, Virginia",19,17,134,252,1873
51,033,"Caroline County, Virginia",245,118,1001,2689,20376
51,073,"Gloucester County, Virginia",292,248,1998,3762,27051
51,141,"Patrick County, Virginia",99,88,613,1263,13547
51,145,"Powhatan County, Virginia",131,317,1336,4444,21304
51,171,"Shenandoah County, Virginia",182,273,1574,4324,30957
51,061,"Fauquier County, Virginia",607,874,4784,11222,48069
51,790,"Staunton city, Virginia",421,319,2036,3114,17644
51,065,"Fluvanna County, Virginia",429,288,2208,3619,19285
28,155,"Webster County, Mississippi",6,29,400,792,6629
28,003,"Alcorn County, Mississippi",72,361,1183,2755,25524
28,025,"Clay County, Mississippi",38,184,802,1711,13402
28,031,"Covington County, Mississippi",30,61,589,1156,12452
28,053,"Humphreys County, Mississippi",7,32,259,393,5403
42,043,"Dauphin County, Pennsylvania",2241,4930,15069,36653,191077
42,055,"Franklin County, Pennsylvania",996,1454,6987,13811,107506
42,119,"Union County, Pennsylvania",846,411,2456,4245,30613
42,127,"Wayne County, Pennsylvania",221,424,2532,4825,39271
42,009,"Bedford County, Pennsylvania",149,257,1648,3145,35299
42,089,"Monroe County, Pennsylvania",1080,1027,8276,18359,116534
42,061,"Huntingdon County, Pennsylvania",293,114,1483,3813,32741
42,125,"Washington County, Pennsylvania",1577,2049,11565,29565,148964
42,101,"Philadelphia County, Pennsylvania",17485,27999,87358,185849,1073453
42,133,"York County, Pennsylvania",2062,4212,20180,50691,310366
42,063,"Indiana County, Pennsylvania",1021,491,3852,7395,55561
42,041,"Cumberland County, Pennsylvania",2574,3873,17980,39469,174663
42,003,"Allegheny County, Pennsylvania",20677,27603,105813,213886,883550
42,129,"Westmoreland County, Pennsylvania",2488,4194,20577,48530,260429
42,053,"Forest County, Pennsylvania",25,6,145,308,5993
42,013,"Blair County, Pennsylvania",542,929,4860,12495,88488
42,073,"Lawrence County, Pennsylvania",331,652,3659,9089,62272
42,015,"Bradford County, Pennsylvania",210,556,2077,5217,43059
42,021,"Cambria County, Pennsylvania",804,1294,5202,12802,95176
42,029,"Chester County, Pennsylvania",9519,11355,55144,111195,353309
42,011,"Berks County, Pennsylvania",2205,3589,19263,45558,283578
42,087,"Mifflin County, Pennsylvania",91,139,913,2726,32448
29,129,"Mercer County, Missouri",0,9,167,281,2422
29,229,"Wright County, Missouri",35,69,314,835,12278
29,047,"Clay County, Missouri",1530,2957,13160,36682,163580
29,065,"Dent County, Missouri",64,74,451,1099,11017
29,195,"Saline County, Missouri",147,143,704,1923,15074
29,227,"Worth County, Missouri",14,17,66,198,1475
29,079,"Grundy County, Missouri",29,61,297,772,6764
29,141,"Morgan County, Missouri",60,106,496,1242,14314
29,179,"Reynolds County, Missouri",13,15,144,461,4623
29,189,"St. Louis County, Missouri",15265,22160,92404,171474,690311
29,209,"Stone County, Missouri",136,309,1078,3012,24435
29,009,"Barry County, Missouri",133,260,775,2466,24860
29,019,"Boone County, Missouri",4470,3885,12983,27959,107013
29,051,"Cole County, Missouri",485,1140,4616,11327,52678
29,055,"Crawford County, Missouri",51,108,454,1322,16777
29,093,"Iron County, Missouri",41,23,174,560,7359
29,117,"Livingston County, Missouri",43,109,633,1231,10713
29,135,"Moniteau County, Missouri",35,81,483,1623,10846
29,155,"Pemiscot County, Missouri",5,35,464,880,10862
29,159,"Pettis County, Missouri",151,232,1509,3176,28183
29,203,"Shannon County, Missouri",3,11,292,565,5856
29,175,"Randolph County, Missouri",108,130,659,1700,17182
29,069,"Dunklin County, Missouri",66,235,685,1771,19951
29,071,"Franklin County, Missouri",292,684,4236,9731,71444
29,089,"Howard County, Missouri",68,46,562,972,6552
29,095,"Jackson County, Missouri",4903,10003,40063,94770,473310
29,131,"Miller County, Missouri",110,108,958,2174,17258
29,171,"Putnam County, Missouri",15,26,212,391,3332
29,213,"Taney County, Missouri",242,372,1804,5143,37980
29,021,"Buchanan County, Missouri",496,764,2957,8528,60389
29,025,"Caldwell County, Missouri",21,79,225,796,6179
51,750,"Radford city, Virginia",275,183,1162,1495,8200
51,840,"Winchester city, Virginia",279,546,1968,3710,18536
51,001,"Accomack County, Virginia",237,281,1411,2647,23507
51,045,"Craig County, Virginia",72,23,185,612,3774
51,063,"Floyd County, Virginia",176,88,762,1541,11619
51,071,"Giles County, Virginia",107,149,508,1429,12103
51,077,"Grayson County, Virginia",58,53,391,1147,12001
51,135,"Nottoway County, Virginia",34,92,518,983,11013
51,157,"Rappahannock County, Virginia",153,180,626,1007,5499
51,036,"Charles City County, Virginia",44,68,166,525,5459
51,047,"Culpeper County, Virginia",328,352,2728,5436,34346
51,053,"Dinwiddie County, Virginia",48,264,1005,2506,20501
51,079,"Greene County, Virginia",317,109,1536,1973,13550
51,085,"Hanover County, Virginia",1181,1623,7258,18980,73032
51,111,"Lunenburg County, Virginia",15,28,230,743,8984
51,137,"Orange County, Virginia",126,393,1825,3998,25251
51,595,"Emporia city, Virginia",9,43,54,380,3515
51,197,"Wythe County, Virginia",277,235,1143,2372,21175
51,550,"Chesapeake city, Virginia",1674,2964,15353,33407,161042
51,660,"Harrisonburg city, Virginia",1019,407,2910,5459,27002
51,003,"Albemarle County, Virginia",4138,3752,11564,20761,72937
51,019,"Bedford County, Virginia",955,781,4955,9867,56691
51,029,"Buckingham County, Virginia",50,94,506,932,12674
51,195,"Wise County, Virginia",164,293,1095,2572,27524
51,580,"Covington city, Virginia",0,49,159,413,3984
51,740,"Portsmouth city, Virginia",419,686,3753,9067,63610
51,810,"Virginia Beach city, Virginia",3425,6304,31382,69469,307059
51,005,"Alleghany County, Virginia",132,49,486,1021,11228
51,640,"Galax city, Virginia",55,88,164,395,4754
51,193,"Westmoreland County, Virginia",73,187,650,1627,13191
51,133,"Northumberland County, Virginia",93,136,877,1727,9810
51,155,"Pulaski County, Virginia",215,248,1567,3096,25571
51,187,"Warren County, Virginia",239,262,1320,4117,27346
51,590,"Danville city, Virginia",164,484,1199,3172,28537
51,630,"Fredericksburg city, Virginia",429,545,2186,3901,17265
51,009,"Amherst County, Virginia",178,62,1175,2924,22723
51,017,"Bath County, Virginia",13,0,132,355,3148
51,670,"Hopewell city, Virginia",131,129,379,1560,14850
51,700,"Newport News city, Virginia",1192,1415,8739,19250,116443
51,069,"Frederick County, Virginia",797,1074,5306,9687,59684
51,680,"Lynchburg city, Virginia",871,1017,4621,9472,44924
51,199,"York County, Virginia",1265,1099,7566,11571,45689
51,690,"Martinsville city, Virginia",78,127,392,1247,8779
51,125,"Nelson County, Virginia",152,226,1096,1894,11091
51,143,"Pittsylvania County, Virginia",78,219,1897,4380,45229
51,530,"Buena Vista city, Virginia",62,14,240,341,4123
51,610,"Falls Church city, Virginia",451,888,2755,3336,9580
51,730,"Petersburg city, Virginia",194,191,1387,2531,21736
51,735,"Poquoson city, Virginia",127,152,1364,1929,8460
51,600,"Fairfax city, Virginia",535,789,3431,5047,16122
51,820,"Waynesboro city, Virginia",286,290,1169,2414,15332
51,770,"Roanoke city, Virginia",916,1743,3636,10092,69961
51,800,"Suffolk city, Virginia",563,1064,5766,10580,60972
51,710,"Norfolk city, Virginia",1984,3038,11921,27117,152830
51,007,"Amelia County, Virginia",50,190,337,1014,9283
51,041,"Chesterfield County, Virginia",3872,4345,27334,57956,231044
51,059,"Fairfax County, Virginia",26039,37387,174336,242401,780061
53,047,"Okanogan County, Washington",327,346,1373,3798,29210
53,037,"Kittitas County, Washington",617,324,1894,6173,27883
29,037,"Cass County, Missouri",561,1032,4905,12075,70491
29,049,"Clinton County, Missouri",32,172,723,2128,14123
29,059,"Dallas County, Missouri",92,91,495,806,11524
29,085,"Hickory County, Missouri",12,29,181,437,7346
29,113,"Lincoln County, Missouri",111,101,1626,4462,37410
29,137,"Monroe County, Missouri",15,47,162,547,6198
29,145,"Newton County, Missouri",314,712,1624,5224,39327
29,163,"Pike County, Missouri",31,76,486,1407,12809
29,183,"St. Charles County, Missouri",3162,3846,30844,66222,267798
29,031,"Cape Girardeau County, Missouri",968,986,4269,9669,50442
47,031,"Coffee County, Tennessee",304,467,2187,4741,37610
47,047,"Fayette County, Tennessee",272,265,1684,4329,29515
47,067,"Hancock County, Tennessee",41,35,229,228,4743
47,073,"Hawkins County, Tennessee",165,345,1320,3783,40950
47,091,"Johnson County, Tennessee",26,111,382,1044,13494
47,103,"Lincoln County, Tennessee",137,144,1230,2861,23775
47,111,"Macon County, Tennessee",63,220,438,937,16032
47,127,"Moore County, Tennessee",31,11,308,691,4590
47,147,"Robertson County, Tennessee",312,280,2184,6612,47850
47,051,"Franklin County, Tennessee",408,395,1837,3310,28554
47,009,"Blount County, Tennessee",1110,1641,5342,14389,92995
47,021,"Cheatham County, Tennessee",278,195,1595,3862,28231
47,019,"Carter County, Tennessee",349,360,1901,4744,41969
47,057,"Grainger County, Tennessee",95,81,373,1225,16634
47,055,"Giles County, Tennessee",139,161,826,2298,20733
47,097,"Lauderdale County, Tennessee",12,112,500,841,17752
47,099,"Lawrence County, Tennessee",100,300,1255,2520,29194
47,113,"Madison County, Tennessee",839,1125,4298,10416,65067
47,115,"Marion County, Tennessee",78,215,570,1739,20348
47,133,"Overton County, Tennessee",40,138,570,1237,15511
47,137,"Pickett County, Tennessee",40,56,57,213,3888
47,181,"Wayne County, Tennessee",124,89,283,706,12351
47,187,"Williamson County, Tennessee",3728,5504,23060,55274,146345
47,003,"Bedford County, Tennessee",151,315,1197,3670,32037
47,059,"Greene County, Tennessee",333,489,2315,5187,49755
47,035,"Cumberland County, Tennessee",303,498,2401,5097,44938
47,175,"Van Buren County, Tennessee",47,38,88,159,4281
47,025,"Claiborne County, Tennessee",141,376,893,2251,22722
47,081,"Hickman County, Tennessee",26,61,501,1316,17463
47,085,"Humphreys County, Tennessee",119,107,556,1079,13041
47,141,"Putnam County, Tennessee",863,564,3655,8169,50110
47,155,"Sevier County, Tennessee",470,824,2594,8241,69559
47,161,"Stewart County, Tennessee",70,55,400,974,9613
47,023,"Chester County, Tennessee",145,44,527,1054,11091
47,039,"Decatur County, Tennessee",26,35,255,903,8379
47,087,"Jackson County, Tennessee",67,56,181,657,8699
47,109,"McNairy County, Tennessee",65,86,771,1375,18185
47,145,"Roane County, Tennessee",334,358,2381,4662,39144
47,011,"Bradley County, Tennessee",878,889,4178,10136,72026
47,063,"Hamblen County, Tennessee",294,496,1902,4685,43898
47,173,"Union County, Tennessee",31,95,447,797,13833
47,071,"Hardin County, Tennessee",38,132,722,1893,18560
47,043,"Dickson County, Tennessee",187,372,1573,3758,36399
47,129,"Morgan County, Tennessee",35,37,480,910,15570
47,123,"Monroe County, Tennessee",116,332,1022,2903,32568
